"","period","avg.val","measurement.type","discharge","on.time","all.params","meets.frequency","resamples","resample.report","num.params.month","num.riles.infrac","num.noriles.infrac","num.complaints","num.permits","plant.ID"
"267",201809,6.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,169
"268",201810,6.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"269",201811,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"270",201812,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"271",201901,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"272",201902,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"273",201903,6.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"274",201904,6.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"275",201905,6.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"276",201906,6.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"277",201908,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"278",201909,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"279",201910,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"280",201911,6.49,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"281",201912,8.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,0,0,0,2,169
"282",202001,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,169
"283",202002,6.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,169
"284",202003,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,169
"285",202004,8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,169
"286",201701,6.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"287",201702,7.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"288",201703,7.23,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"289",201704,6.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"290",201705,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"291",201706,7.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"292",201707,7.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"293",201708,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"294",201709,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"295",201710,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"296",201711,8.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"297",201712,7.43,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"298",201801,6.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"299",201802,7.01,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"300",201803,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"301",201804,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"302",201805,6.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"303",201806,6.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"304",201807,7.32,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"305",201808,7.225,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"306",201809,6.92,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"307",201810,7.1,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"308",201811,7.31,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"309",201812,6.89,"AC","SI","NO","SI","SI","SI","SI",13,0,0,0,NA,168
"310",201901,6.97,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"311",201904,6.9,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"312",201905,6.6,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"313",201906,NA,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"314",201907,6.1,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"315",201908,6.09,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"316",201909,7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"317",201910,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"318",201911,6.85,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"319",201912,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,0,NA,168
"320",202001,7.06666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"321",202002,7.29,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"322",202003,6.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"323",202005,7.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"324",202006,7.29,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,168
"325",201701,7.88352941176471,"AC","SI","SI","SI","SI","SI","SI",14,0,1,2,13,166
"326",201702,7.856,"AC","SI","SI","SI","SI","SI","SI",21,0,1,2,13,166
"327",201703,7.92888888888889,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"328",201704,7.93,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"329",201705,8.04142857142857,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",14,0,1,2,13,166
"330",201706,7.9095,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"331",201707,7.84857142857143,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"332",201708,7.76882352941176,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"333",201709,8.02,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"334",201710,7.73416666666667,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",14,0,1,2,13,166
"335",201711,7.67333333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"336",201712,7.665,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"337",201801,7.79642857142857,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"338",201802,7.805,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"339",201803,7.50239393939394,"AC","SI","SI","SI","SI","SI","SI",21,0,1,2,13,166
"340",201804,7.853,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"341",201805,7.87857142857143,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"342",201806,7.866,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"343",201807,7.84333333333333,"AC","SI","SI","SI","SI","SI","SI",21,0,1,2,13,166
"344",201808,7.88571428571429,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"345",201809,8.07608695652174,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"346",201810,8.1475,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"347",201901,8.18181818181818,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"348",201902,8.24285714285714,"AC","SI","SI","SI","SI","SI","SI",21,0,1,2,13,166
"349",201903,8.018125,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"350",201904,7.96235294117647,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"351",201905,7.98217391304348,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"352",201906,8.1,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,1,2,13,166
"353",201907,7.85411764705882,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"354",201908,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",21,0,1,2,13,166
"355",202001,7.9945,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,2,13,166
"356",202002,8.02,"AC","SI","SI","SI","SI","SI","SI",NA,0,1,2,13,166
"357",202003,7.93047619047619,"AC","SI","SI","SI","SI","SI","SI",NA,0,1,2,13,166
"358",202004,7.946,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,2,13,166
"359",202006,7.89058139534884,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,1,2,13,166
"360",201701,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"361",201702,6.9,"AC","SI","SI","SI","NO","SI","SI",7,0,2,5,3,173
"362",201703,5.9,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"363",201704,5.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"364",201705,6.4,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"365",201706,6.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"366",201707,5.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"367",201708,6.6,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"368",201709,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"369",201710,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"370",201711,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",26,0,2,5,3,173
"371",201712,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"372",201801,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"373",201802,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"374",201803,7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"375",201804,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"376",201806,7.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"377",201807,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"378",201808,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"379",201809,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"380",201810,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"381",201811,7,"AC","SI","NO","SI","NO","SI","SI",26,0,2,5,3,173
"382",201812,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"383",201901,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"384",201902,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"385",201903,6.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"386",201904,6.8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"387",201905,6.6,"AC","SI","NO","NO","NO","NO","NO APLICA",7,0,2,5,3,173
"388",201906,6.8,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"389",201907,6.8,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"390",201908,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"391",201909,7.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"392",201910,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"393",201911,6.9,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",26,0,2,5,3,173
"394",201912,6.84,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,2,5,3,173
"395",202001,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,2,5,3,173
"396",202002,7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,2,5,3,173
"397",202003,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,2,5,3,173
"398",202004,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,2,5,3,173
"399",202005,6.93333333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,2,5,3,173
"400",202006,6.975,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,0,2,5,3,173
"401",201701,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"402",201702,7.61,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"403",201703,7.53,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"404",201704,6.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"405",201705,6.38,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"406",201706,6.26,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"407",201707,7.1,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"408",201708,6.6,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"409",201709,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"410",201710,7.48,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"411",201711,7.4,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"412",201712,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"413",201801,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"414",201802,6.9,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"415",201803,7.1,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"416",201804,6.9,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"417",201805,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"418",201806,6.92,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"419",201807,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"420",201808,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"421",201809,7.88,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"422",201810,6.57,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"423",201811,7.27,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"424",201812,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"425",201901,7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"426",201902,7.1,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"427",201903,7.1,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"428",201904,7.15,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"429",201905,7.2,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"430",201906,7.7,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"431",201907,7.65,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"432",201908,8.33,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"433",201909,8.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"434",201910,8.57,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"435",201911,6.76,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"436",201912,7.62,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",26,0,0,0,2,166
"437",202001,7.61,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,166
"438",202002,7.68,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,166
"439",202003,7.48,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,166
"440",202004,7.46,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,166
"441",202005,7.55,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,2,166
"442",202006,7.77,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,2,166
"443",201804,7.22,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"444",201805,NA,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"445",201806,7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"446",201807,7.35,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"447",201810,6.915,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"448",201811,6.57,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"449",201812,6.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,1,6,181
"450",201903,8.7,"AC","SI","SI","SI","SI","SI","SI",18,0,0,1,6,181
"451",201904,7.5,"AC","SI","NO","SI","SI","SI","SI",19,0,0,1,6,181
"452",201905,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"453",201906,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"454",201907,8.35,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"455",201908,7.94,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"456",201910,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"457",201911,7.79,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"458",201912,7.41,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",19,0,0,1,6,181
"459",202001,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"460",202003,7.35,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"461",202004,7.96,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"462",202005,7.87,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"463",202006,8.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,6,181
"464",201701,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"465",201702,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"466",201703,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"467",201704,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"468",201705,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"469",201706,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"470",201707,7.8,"AC","SI","SI","SI","SI","SI","SI",8,0,0,1,3,187
"471",201708,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"472",201709,7.715,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"473",201710,8.05,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"474",201711,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"475",201712,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"476",201801,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"477",201802,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"478",201803,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"479",201804,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"480",201805,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"481",201806,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"482",201807,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"483",201808,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"484",201809,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"485",201810,7.4,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"486",201811,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"487",201812,8.2,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"488",201901,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"489",201902,7.45,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"490",201903,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"491",201904,7.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"492",201905,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"493",201906,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"494",201907,7.95,"AC","SI","SI","NO","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"495",201908,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"496",201909,7.775,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"497",201910,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"498",201911,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"499",201912,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,1,3,187
"500",202001,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"501",202002,7.6,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"502",202003,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"503",202004,7.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"504",202005,7.55,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"505",202006,7.75,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,3,187
"506",201702,7.13,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"507",201703,7.32,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"508",201704,7.25,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"509",201705,7.77,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"510",201706,6.84,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"511",201707,7.92,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"512",201708,6.67,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"513",201709,6.87,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"514",201710,7.13,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"515",201802,7.85,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"516",201803,7.56,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"517",201804,7.57,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"518",201805,7.85,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"519",201806,6.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"520",201807,7.58,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"521",201808,7.87,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"522",201809,8.21,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"523",201810,8.06,"AC","SI","NO","SI","SI","NO","NO APLICA",18,0,0,0,2,174
"524",201811,8.12,"AC","SI","NO","SI","SI","NO","NO APLICA",18,0,0,0,2,174
"525",201812,7.65,"AC","SI","SI","SI","SI","NO","NO APLICA",18,0,0,0,2,174
"526",201901,7.84,"AC","SI","NO","SI","SI","NO","NO APLICA",18,0,0,0,2,174
"527",201902,8.13,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"528",201903,8.17,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"529",201904,8.57,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"530",201905,7.83,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"531",201906,7.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
"532",201907,8.1,"AC","SI","SI","SI","SI","NO","NO APLICA",18,0,0,0,2,174
"533",201908,8.03,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",18,0,0,0,2,174
